id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_02008,N1,本館,ほんかん,,main building,,,,noun (common) (futsuumeishi),"main building (as opposed to an annex, outbuilding, etc.) | this library | this museum | this theatre | this hall",direct_image,84,single_object_or_place,place_building,main building,本館,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02087,N1,橋渡し,はしわたし,NO PICTURE,bridge building;mediation,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,mediation | good offices | go-between | intermediary | mediator,direct_image,84,single_object_or_place,place_building,bridge building,橋渡し,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02397,N1,現地,げんち,NO PICTURE,actual place;local,,,,noun (common) (futsuumeishi),actual place | actual location | the spot | the scene | the field,direct_image,84,single_object_or_place,place_building,actual place,現地,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02574,N1,社宅,しゃたく,,company owned house,,,,noun (common) (futsuumeishi),company housing | housing provided by one's company,direct_image,84,single_object_or_place,place_building,company owned house,社宅,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02599,N1,税務署,ぜいむしょ,,tax office,,,,noun (common) (futsuumeishi),tax office,direct_image,84,single_object_or_place,place_building,tax office,税務署,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02693,N1,給食,きゅうしょく,,school lunch;providing a meal,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,"provision of lunch (e.g. at office, school, etc.) | providing a meal | lunch service",direct_image,84,single_object_or_place,place_building,school lunch,給食,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02844,N1,茶の間,ちゃのま,,living room (Japanese style),,,,noun (common) (futsuumeishi),(Japanese-style) living room,direct_image,84,single_object_or_place,place_building,living room,茶の間,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02890,N1,衆議院,しゅうぎいん,,Lower House;House of Representatives,,,,noun (common) (futsuumeishi),House of Representatives (lower house of the National Diet of Japan),direct_image,84,single_object_or_place,place_building,Lower House,衆議院,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02895,N1,行員,こういん,,bank clerk,,,,noun (common) (futsuumeishi),bank clerk,direct_image,84,single_object_or_place,place_building,bank clerk,行員,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_02901,N1,街頭,がいとう,,in the street,,,,noun (common) (futsuumeishi),(on the) street,direct_image,84,single_object_or_place,place_building,in the street,街頭,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_03049,N1,議事堂,ぎじどう,,Diet building,,,,noun (common) (futsuumeishi),assembly hall | parliament house | diet building | capitol | houses of parliament,direct_image,84,single_object_or_place,place_building,Diet building,議事堂,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_03186,N1,退学,たいがく,NO PICTURE,dropping out of school,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,"dropping out of school | withdrawal from school | expulsion from school | dismissal | leaving school (university, etc.) after completing a course",direct_image,84,single_object_or_place,place_building,dropping out of school,退学,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_03426,N1,館,かん,,house;hall;building;hotel;inn;guesthouse,,,,noun (common) (futsuumeishi),mansion | palace | manor house | castle | nobleman,direct_image,84,single_object_or_place,place_building,house,館,place_building,concrete noun domain: place_building,Tanos JLPT vocabulary,,
n1_00209,N1,スポーツカー,スポーツカー / スポーツ・カー,,sports car,,,,noun (common) (futsuumeishi),sports car,direct_image,84,single_object_or_place,transport,sports car,スポーツカー,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_00267,N1,パトカー,パトカー,,patrol car,,,,noun (common) (futsuumeishi),patrol car | police car | squad car | cruiser,direct_image,84,single_object_or_place,transport,patrol car,パトカー,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_00324,N1,レンタカー,レンタカー,,hire car (lit: rent-a-car),,,,noun (common) (futsuumeishi),rental car | rent-a-car | hire car | hired car | car rental agency,direct_image,84,single_object_or_place,transport,hire car,レンタカー,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_01295,N1,始発,しはつ,,first train,,,,noun (common) (futsuumeishi),"first departure (of the day) | first train | first bus | departing from the starting station (of a bus, train, etc.)",direct_image,84,single_object_or_place,transport,first train,始発,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_02816,N1,船舶,せんぱく,,ship,,,,noun (common) (futsuumeishi),vessel | ship | shipping | seacraft,direct_image,84,single_object_or_place,transport,ship,船舶,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_03103,N1,走行,そうこう,,running a wheeled vehicle (e.g. car);traveling,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,"running (of a car, bus, etc.) | traveling | travelling | running (of a program)",direct_image,84,single_object_or_place,transport,running a wheeled vehicle,走行,transport,concrete noun domain: transport,Tanos JLPT vocabulary,,
n1_00023,N1,お八,おやつ,,1. (uk) between meal snack;afternoon refreshment;afternoon tea; 2. mid-day snack,,,,,,direct_image,75,single_object_or_place,food_drink,1.  between meal snack,お八,food_drink,meaning suggests concrete domain: food_drink,Tanos JLPT vocabulary,,
n1_00002,N1,あざ笑う,あざわらう,NO PICTURE,to sneer at;to ridicule,,,,Godan verb with 'u' ending | transitive verb,to laugh at | to ridicule | to mock | to make fun of | to sneer at,scene_image,72,person_action_scene,action_state,person sneering at,あざ笑う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00009,N1,いく,いく,NO PICTURE,to come;to orgasm,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru,reverence | awe | fear,scene_image,72,person_action_scene,action_state,person coming,いく,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00024,N1,お出でになる,おいでになる,NO PICTURE,to be,,,,"expressions (phrases, clauses, etc.) | Godan verb with 'ru' ending",to be | to come | to go,scene_image,72,person_action_scene,action_state,person being,お出でになる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00052,N1,くっ付く,くっつく,,to adhere to;to keep close to,,,,Godan verb with 'ku' ending | intransitive verb,to adhere to | to stick to | to cling to | to keep close to | to go along with,scene_image,72,person_action_scene,action_state,person adhering to,くっ付く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00053,N1,くっ付ける,くっつける,,to attach,,,,Ichidan verb | transitive verb,to attach | to stick together | to paste | to glue | to place together,scene_image,72,person_action_scene,action_state,person attaching,くっ付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00058,N1,こだわる,こだわる,NO PICTURE,to fuss over;to be particular about;to be concerned about,,,,Godan verb with 'ru' ending | intransitive verb,to be obsessive (about) | to be overly concerned (with) | to fuss (over) | to worry too much (about) | to be picky (about),scene_image,72,person_action_scene,action_state,person fussing over,こだわる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00070,N1,しくじる,しくじる,NO PICTURE,to fail;to fall through;to blunder,,,,Godan verb with 'ru' ending | intransitive verb,to fail | to blunder | to mess up | to screw up | to be dismissed,scene_image,72,person_action_scene,action_state,person failing,しくじる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00077,N1,すれ違う,すれちがう,,to pass by one another;to disagree;to miss each other,,,,Godan verb with 'u' ending | intransitive verb,to pass (by) each other | to brush past | to miss (meeting) each other | to fail to meet | to be at odds,scene_image,72,person_action_scene,action_state,person passing by one another,すれ違う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00084,N1,ずれる,ずれる / ズレる / づれる,,to slide;to slip off,,,,Ichidan verb | intransitive verb,to slide | to slip off | to get dislocated | to be out of alignment | to get dislodged,scene_image,72,person_action_scene,action_state,person sliding,ずれる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00108,N1,ばてる,バテる / ばてる,NO PICTURE,to be exhausted;to be worn out,,,,Ichidan verb | intransitive verb,to be exhausted | to be worn out,scene_image,72,person_action_scene,action_state,person being exhausted,ばてる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00115,N1,ぶら下げる,ぶらさげる,,to hang;to suspend;to dangle;to swing,,,,Ichidan verb | transitive verb,to hang | to suspend | to dangle | to swing | to carry,scene_image,72,person_action_scene,action_state,person hanging,ぶら下げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00119,N1,ぼやく,ぼやく / ボヤく,NO PICTURE,to grumble;to complain,,,,Godan verb with 'ku' ending | intransitive verb,to grumble | to complain,scene_image,72,person_action_scene,action_state,person grumbling,ぼやく,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00120,N1,ぼやける,ぼやける / ボヤける,NO PICTURE,to become dim;to become blurred,,,,Ichidan verb | intransitive verb,to become dim | to become blurred,scene_image,72,person_action_scene,action_state,person becoming dim,ぼやける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00121,N1,まごつく,まごつく,NO PICTURE,to be confused;to be flustered,,,,Godan verb with 'ku' ending | intransitive verb,to be confused | to be flustered | to be at a loss | to loiter | to hang around,scene_image,72,person_action_scene,action_state,person being confused,まごつく,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00123,N1,やっ付ける,やっつける,NO PICTURE,to beat,,,,Ichidan verb | transitive verb,to beat | to attack (an enemy) | to do away with | to finish off,scene_image,72,person_action_scene,action_state,person beating,やっ付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00125,N1,やり遂げる,やりとげる,NO PICTURE,to accomplish,,,,Ichidan verb | transitive verb,to accomplish | to finish | to carry through | to follow through,scene_image,72,person_action_scene,action_state,person accomplishing,やり遂げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00154,N1,オープン,オープン,NO PICTURE,open,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb | transitive verb | adjectival nouns or quasi-adjectives (keiyodoshi) | noun or verb acting prenominally,"opening (a new store, golf course, runway, etc.) | open | frank | approachable | open-hearted",scene_image,72,person_action_scene,action_state,person openning,オープン,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00185,N1,サボる,サボる / さぼる,NO PICTURE,to be truant;to be idle;to sabotage by slowness,,,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to be truant | to slack off | to play hooky | to skip school | to cut class,scene_image,72,person_action_scene,action_state,person being truant,サボる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00231,N1,ダブる,ダブる / だぶる,NO PICTURE,to coincide (fall on the same day);to have two of something;to repeat a school year after failing,,,,Godan verb with 'ru' ending | intransitive verb,"to be duplicated | to be repeated | to overlap | to fall together (of dates, etc.) | to coincide",scene_image,72,person_action_scene,action_state,person coinciding,ダブる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00376,N1,上がる,あがる,,to enter;to go up;to rise;to climb up;to advance;to appreciate;to be promoted;to improve;to call on;,,,,Godan verb with 'ru' ending | intransitive verb,to rise | to go up | to come up | to ascend | to be raised,scene_image,72,person_action_scene,action_state,person enterring,上がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00380,N1,上回る,うわまわる,NO PICTURE,to exceed,,,,Godan verb with 'ru' ending | transitive verb,"to exceed (esp. figures: profits, unemployment rate, etc.) | to surpass | to be more than | to be better than",scene_image,72,person_action_scene,action_state,person exceeding,上回る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
